total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.69685e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.480569,0,1,0,8,1,0,8,0,0,0,1,0:1;
7.51019e-05,0,9.53674e-07,0,2.14577e-06,1,9.53674e-07,1,0,1,0,0,0,0,0,0.01,0.446918,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000109911,0,9.53674e-07,0,5.96046e-06,5,5.00679e-06,5,9.53674e-07,5,0,0,1.21593e-05,4,224,0.01,0.431045,1,5,0,650,4,0,32,4,0,0,1,0:1;1:4;
0.000157118,0,9.53674e-07,0,1.00136e-05,12,1.09673e-05,12,9.53674e-07,12,3.09944e-06,0,3.09944e-05,11,690,0.01,0.265473,1,12,0,1770,11,0,128,11,0,0,1,0:1;1:11;
0.000174999,0,9.53674e-07,0,1.09673e-05,13,1.21593e-05,13,1.90735e-06,13,3.09944e-06,0,3.09944e-05,12,736,0.01,0.265473,1,13,0,1930,12,0,128,12,0,0,1,0:1;1:12;
0.00019002,0,9.53674e-07,0,1.21593e-05,14,1.3113e-05,14,1.90735e-06,14,3.09944e-06,0,3.09944e-05,13,782,0.01,0.22538,1,14,0,2090,13,0,128,13,0,0,1,0:1;1:13;
0.000205994,0,9.53674e-07,0,1.3113e-05,15,1.43051e-05,15,1.90735e-06,15,3.09944e-06,0,3.19481e-05,14,828,0.01,0.122479,1,15,0,2250,14,0,128,14,0,0,1,0:1;1:14;
0.00133801,0.00127411,9.53674e-07,0.001266,0.000379562,542,0.000403404,495,6.48499e-05,485,4.74453e-05,1,0.000207424,484,28848,0.01,0.122479,1,485,1,77450,484,1,4096,484,0,0,1,1:484;
0.001369,0.00127411,9.53674e-07,0.001266,0.000379562,542,0.000403404,495,6.48499e-05,485,4.74453e-05,1,0.000207424,484,28848,0.01,0.122479,1,485,1,77162,484,1,4096,484,0,0,1,1:478;
0.00141406,0.00127411,3.8147e-06,0.001266,0.000388622,557,0.000411034,504,6.79493e-05,492,4.74453e-05,1,0.000210524,491,29191,0.02,0.120301,2,492,1,78288,490,1,4096,491,0,0,1,1:478;2:7;
0.00253797,0.00242519,3.8147e-06,0.0024159,0.000720978,1078,0.000784159,968,0.00012207,950,8.29697e-05,2,0.000444651,949,58977,0.02,0.120301,2,950,2,151566,948,1,8192,949,0,0,1,1:477;2:465;
0.00257206,0.00242519,3.8147e-06,0.0024159,0.000720978,1078,0.000784159,968,0.00012207,950,8.29697e-05,2,0.000444651,949,58977,0.02,0.120301,2,950,2,151278,948,1,8192,949,0,0,1,1:471;2:465;
0.00447702,0.00356221,5.96046e-06,0.00355196,0.00128293,1956,0.00142717,1746,0.000236511,1712,0.00015378,3,0.00080514,1711,96315,0.02,0.101828,2,1712,3,273200,1708,1,16384,1711,0,0,1,1:470;2:1227;
0.00453091,0.00356221,5.96046e-06,0.00355196,0.00129199,1972,0.00143909,1762,0.000237703,1728,0.000154734,3,0.000815868,1727,97099,0.02,0.100049,2,1728,3,275760,1724,1,16384,1727,0,0,1,1:470;2:1243;
0.00502205,0.00485706,5.96046e-06,0.00484586,0.00140285,2157,0.00157309,1925,0.000259161,1883,0.000165224,4,0.000984907,1884,120696,0.02,0.100049,2,1883,4,300558,1879,1,16384,1882,0,0,1,1:469;2:1398;
0.00509596,0.00485706,5.96046e-06,0.00484586,0.00140285,2157,0.00157309,1925,0.000259161,1883,0.000165224,4,0.000984907,1884,120696,0.02,0.100049,2,1883,4,293406,1879,1,16384,1882,0,0,1,1:441;2:1277;
0.00579596,0.00485706,7.86781e-06,0.00484586,0.00160503,2495,0.00180101,2205,0.000296116,2134,0.000196218,4,0.00112033,2135,132995,0.02,0.0896497,2,2134,4,333568,2129,1,32768,2133,0,0,1,1:441;2:1528;
0.00621891,0.00596309,7.86781e-06,0.00595093,0.00173068,2697,0.00194597,2377,0.000316858,2292,0.000211716,5,0.00119853,2296,140764,0.02,0.0896497,2,2292,5,358846,2287,1,32768,2291,0,0,1,1:440;2:1686;
0.00629902,0.00596309,7.86781e-06,0.00595093,0.00173068,2697,0.00194597,2377,0.000316858,2292,0.000211716,5,0.00119853,2296,140764,0.02,0.0896497,2,2292,5,351646,2287,1,32768,2291,0,0,1,1:400;2:1576;
0.00952196,0.00913715,1.26362e-05,0.00912094,0.00279403,4320,0.00301886,3683,0.000469923,3501,0.000325441,8,0.00179029,3520,200140,0.02,0.0698084,2,3501,8,545088,3492,1,32768,3500,0,0,1,1:397;2:2785;
0.0100369,0.00913715,1.26362e-05,0.00912094,0.0029633,4577,0.00319982,3884,0.000492096,3675,0.000342846,8,0.00186658,3696,208684,0.02,0.0658402,2,3675,8,572928,3666,1,32768,3674,0,0,1,1:397;2:2959;
0.0105801,0.0102243,1.26362e-05,0.0102069,0.0031209,4808,0.00333643,4057,0.000516415,3841,0.000355244,9,0.00202036,3866,247078,0.02,0.0658402,2,3841,9,599486,3832,1,32768,3840,0,0,1,1:396;2:3125;
0.0107641,0.0102243,1.26362e-05,0.0102069,0.0031209,4808,0.00333643,4057,0.000516415,3841,0.000355244,9,0.00202036,3866,247078,0.02,0.0658402,2,3841,9,564062,3832,1,32768,3840,0,0,1,1:321;2:2462;
0.116701,0.115416,0.000178814,0.115292,0.0418301,65099,0.0370562,44765,0.00433636,32671,0.00385475,122,0.0212221,39126,2154786,0.0251998,0.0639245,2,32671,122,5176192,32548,1,262144,32656,0,14,1,1:208;2:31278;
