total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
4.05312e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
9.70364e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.482622,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.00017786,0,3.09944e-06,0,4.05312e-06,1,5.00679e-06,1,0,1,0,0,0,0,0,0.01,0.447192,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000303984,0,3.09944e-06,0,1.52588e-05,5,1.78814e-05,5,3.8147e-06,5,1.90735e-06,0,4.72069e-05,4,224,0.01,0.430224,1,5,0,650,4,0,32,4,0,0,1,0:1;1:4;
0.000463963,0,3.09944e-06,0,3.33786e-05,12,4.19617e-05,12,7.86781e-06,12,3.8147e-06,0,0.000105381,11,690,0.01,0.26561,1,12,0,1770,11,0,128,11,0,0,1,0:1;1:11;
0.000530958,0,3.09944e-06,0,3.6478e-05,14,4.79221e-05,14,8.82149e-06,14,3.8147e-06,0,0.000110626,13,782,0.01,0.22538,1,14,0,2090,13,0,128,13,0,0,1,0:1;1:13;
0.000586987,0,3.09944e-06,0,3.95775e-05,15,5.19753e-05,15,9.77516e-06,15,3.8147e-06,0,0.000113487,14,828,0.01,0.123437,1,15,0,2250,14,0,128,14,0,0,1,0:1;1:14;
0.00089097,0.000741005,3.09944e-06,0.000729084,0.000125408,50,0.00012207,38,1.45435e-05,39,4.91142e-05,1,0.000148058,38,2124,0.01,0.123437,1,39,1,6090,38,1,512,38,0,0,1,1:38;
0.00095892,0.000741005,3.09944e-06,0.000729084,0.000125408,50,0.00012207,38,1.45435e-05,39,4.91142e-05,1,0.000148058,38,2124,0.01,0.123437,1,39,1,5802,38,1,512,38,0,0,1,1:32;
0.00138092,0.000741005,1.00136e-05,0.000729084,0.0001719,68,0.000157118,49,2.14577e-05,49,5.29289e-05,1,0.000406742,48,3014,0.02,0.106207,2,49,1,7408,47,1,512,48,0,0,1,1:32;2:10;
0.00164199,0.001369,1.00136e-05,0.00135207,0.000244856,99,0.000219345,70,2.86102e-05,71,5.8651e-05,2,0.000439167,70,4092,0.02,0.106207,2,71,2,10926,69,1,1024,70,0,0,1,1:31;2:32;
0.00170088,0.001369,1.00136e-05,0.00135207,0.000244856,99,0.000219345,70,2.86102e-05,71,5.8651e-05,2,0.000439167,70,4092,0.02,0.106207,2,71,2,10638,69,1,1024,70,0,0,1,1:26;2:31;
0.00186586,0.001369,1.40667e-05,0.00135207,0.000285149,116,0.000252008,81,3.17097e-05,81,6.55651e-05,2,0.000453234,80,4582,0.02,0.0702189,2,81,2,12240,78,1,1024,80,0,0,1,1:26;2:41;
0.00209403,0.00171208,1.40667e-05,0.0016911,0.000352383,146,0.000299692,97,4.00543e-05,98,6.84261e-05,3,0.000487328,97,6231,0.02,0.0702189,2,98,3,14958,95,1,1024,97,0,0,1,1:25;2:58;
0.00215793,0.00171208,1.40667e-05,0.0016911,0.000352383,146,0.000299692,97,4.00543e-05,98,6.84261e-05,3,0.000487328,97,6231,0.02,0.0702189,2,98,3,14094,95,1,1024,97,0,0,1,1:18;2:47;
