total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
5.88894e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.480569,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000114918,0,1.90735e-06,0,2.14577e-06,1,2.86102e-06,1,0,1,0,0,0,0,0,0.01,0.446918,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000192881,0,1.90735e-06,0,8.10623e-06,5,1.0252e-05,5,1.90735e-06,5,1.90735e-06,0,3.00407e-05,4,224,0.01,0.431045,1,5,0,650,4,0,32,4,0,0,1,0:1;1:4;
0.000281096,0,1.90735e-06,0,1.7643e-05,12,2.40803e-05,12,3.8147e-06,12,5.00679e-06,0,5.98431e-05,11,690,0.01,0.265473,1,12,0,1770,11,0,128,11,0,0,1,0:1;1:11;
0.000314951,0,1.90735e-06,0,1.85966e-05,13,2.6226e-05,13,4.76837e-06,13,5.00679e-06,0,6.10352e-05,12,736,0.01,0.265473,1,13,0,1930,12,0,128,12,0,0,1,0:1;1:12;
0.000344992,0,1.90735e-06,0,1.95503e-05,14,2.81334e-05,14,4.76837e-06,14,5.00679e-06,0,6.22272e-05,13,782,0.01,0.22538,1,14,0,2090,13,0,128,13,0,0,1,0:1;1:13;
0.000375986,0,1.90735e-06,0,2.0504e-05,15,3.00407e-05,15,4.76837e-06,15,6.19888e-06,0,6.41346e-05,14,828,0.01,0.122479,1,15,0,2250,14,0,128,14,0,0,1,0:1;1:14;
0.000550032,0.000459909,1.90735e-06,0.000443935,7.00951e-05,50,6.67572e-05,38,1.04904e-05,39,3.21865e-05,1,8.2016e-05,38,2124,0.01,0.122479,1,39,1,6090,38,1,512,38,0,0,1,1:38;
0.00058794,0.000459909,1.90735e-06,0.000443935,7.00951e-05,50,6.67572e-05,38,1.04904e-05,39,3.21865e-05,1,8.2016e-05,38,2124,0.01,0.122479,1,39,1,5802,38,1,512,38,0,0,1,1:32;
0.000832081,0.000459909,6.91414e-06,0.000443935,9.46522e-05,68,8.96454e-05,49,1.45435e-05,49,3.31402e-05,1,0.000231504,48,3014,0.02,0.104428,2,49,1,7408,47,1,512,48,0,0,1,1:32;2:10;
0.000978947,0.000819921,6.91414e-06,0.00080204,0.000137568,99,0.000122786,70,1.95503e-05,70,3.71933e-05,2,0.000254154,69,4043,0.02,0.104428,2,70,2,10766,68,1,1024,69,0,0,1,1:31;2:31;
0.00101089,0.000819921,6.91414e-06,0.00080204,0.000137568,99,0.000122786,70,1.95503e-05,70,3.71933e-05,2,0.000254154,69,4043,0.02,0.104428,2,70,2,10430,68,1,1024,69,0,0,1,1:26;2:29;
0.00110388,0.000819921,8.82149e-06,0.00080204,0.000160933,116,0.000139713,81,2.0504e-05,80,4.22001e-05,2,0.000264883,79,4533,0.02,0.0698084,2,80,2,12032,77,1,1024,79,0,0,1,1:26;2:39;
0.00122905,0.00101113,8.82149e-06,0.000989914,0.000200033,146,0.000166416,97,2.3365e-05,97,4.62532e-05,3,0.000280857,96,5366,0.02,0.0698084,2,97,3,14750,94,1,1024,96,0,0,1,1:25;2:56;
0.001266,0.00101113,8.82149e-06,0.000989914,0.000200033,146,0.000166416,97,2.3365e-05,97,4.62532e-05,3,0.000280857,96,5366,0.02,0.0698084,2,97,3,13982,94,1,1024,96,0,0,1,1:18;2:47;
0.00829911,0.00783277,0.000120163,0.00772905,0.00327015,2585,0.00213075,1331,0.000201941,859,0.000186443,55,0.00125146,1035,60983,0.04341,0.0616092,3,859,55,135720,803,1,8192,852,2,4,1,1:10;2:129;3:263;4:369;
0.0084331,0.00802565,0.000120163,0.00792003,0.00330853,2616,0.00216699,1352,0.000206947,873,0.000187397,56,0.00126147,1050,61723,0.04341,0.0616092,3,873,56,137956,817,1,8192,866,2,4,1,1:10;2:128;3:277;4:369;
0.0085659,0.00802565,0.000120163,0.00792003,0.00330853,2616,0.00216699,1352,0.000206947,873,0.000187397,56,0.00126147,1050,61723,0.04341,0.0616092,3,873,56,124516,817,1,8192,866,2,4,1,1:8;2:94;3:200;4:202;
0.0345249,0.0330534,0.000921965,0.032465,0.0194669,16621,0.00779057,5199,0.000293732,1270,0.000260353,371,0.00210524,2018,90035,0.055052,0.055052,4,1044,149,176524,896,1,16384,1239,16,14,1,1:2;2:37;3:270;4:222;5:45;
0.034579,0.0331464,0.000921965,0.0325539,0.01948,16634,0.00779057,5199,0.000293732,1270,0.000260353,372,0.00210524,2018,90035,0.055052,0.055052,4,1043,149,176470,896,1,16384,1239,16,14,1,1:2;2:37;3:269;4:222;5:45;
0.0347171,0.0331464,0.000921965,0.0325539,0.01948,16634,0.00779057,5199,0.000293732,1270,0.000260353,372,0.00210524,2018,90035,0.055052,0.055052,4,1043,149,148870,896,0,16384,1239,16,14,1,
0.0350299,0.0331464,0.00120401,0.0325539,0.01948,16634,0.00779057,5199,0.000293732,1270,0.000260353,372,0.00210524,2018,90035,0.233602,0.055052,4,148,149,48624,0,0,16384,1239,16,14,1,
0.0351651,0.0331464,0.00120401,0.0325539,0.01948,16634,0.00779057,5199,0.000293732,1270,0.000260353,372,0.00210524,2018,90035,0.233602,0.055052,4,148,149,48624,0,0,16384,1239,16,14,1,
0.0352731,0.0331464,0.00120401,0.0325539,0.01948,16634,0.00779057,5199,0.000293732,1270,0.000260353,372,0.00210524,2018,90035,0.233602,0.055052,4,148,149,48632,0,0,16384,1239,16,14,1,
