total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
2.86102e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
6.69956e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.480843,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000123978,0,1.90735e-06,0,2.86102e-06,1,3.09944e-06,1,0,1,0,0,0,0,0,0.01,0.446097,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000200033,0,1.90735e-06,0,8.82149e-06,5,1.14441e-05,5,2.14577e-06,5,9.53674e-07,0,2.76566e-05,4,224,0.01,0.426256,1,5,0,650,4,0,32,4,0,0,1,0:1;1:4;
0.000289917,0,1.90735e-06,0,1.97887e-05,12,2.43187e-05,12,6.19888e-06,12,1.90735e-06,0,5.79357e-05,11,690,0.01,0.267115,1,12,0,1770,11,0,128,11,0,0,1,0:1;1:11;
0.000328064,0,1.90735e-06,0,2.21729e-05,14,2.71797e-05,14,6.19888e-06,14,2.86102e-06,0,6.07967e-05,13,782,0.01,0.22538,1,14,0,2090,13,0,128,13,0,0,1,0:1;1:13;
0.000359058,0,1.90735e-06,0,2.31266e-05,15,2.90871e-05,15,7.15256e-06,15,2.86102e-06,0,6.17504e-05,14,828,0.01,0.122206,1,15,0,2250,14,0,128,14,0,0,1,0:1;1:14;
0.000535011,0.000437021,1.90735e-06,0.000419855,6.69956e-05,50,7.12872e-05,38,1.43051e-05,39,3.0756e-05,1,8.17776e-05,38,2124,0.01,0.122206,1,39,1,6090,38,1,512,38,0,0,1,1:38;
0.000573874,0.000437021,1.90735e-06,0.000419855,6.69956e-05,50,7.12872e-05,38,1.43051e-05,39,3.0756e-05,1,8.17776e-05,38,2124,0.01,0.122206,1,39,1,5802,38,1,512,38,0,0,1,1:32;
0.000821829,0.000437021,5.96046e-06,0.000419855,9.05991e-05,68,9.15527e-05,49,1.90735e-05,49,3.26633e-05,1,0.000237942,48,3014,0.02,0.105249,2,49,1,7408,47,1,512,48,0,0,1,1:32;2:10;
