total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
4.05312e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
9.98974e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.480706,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000194073,0,2.86102e-06,0,4.05312e-06,1,5.00679e-06,1,0,1,0,0,0,0,0,0.01,0.442677,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000320911,0,2.86102e-06,0,1.40667e-05,5,1.78814e-05,5,4.05312e-06,5,1.90735e-06,0,4.60148e-05,4,224,0.01,0.430224,1,5,0,650,4,0,32,4,0,0,1,0:1;1:4;
0.00047493,0,2.86102e-06,0,3.31402e-05,12,4.00543e-05,12,8.10623e-06,12,4.76837e-06,0,9.77516e-05,11,690,0.01,0.265063,1,12,0,1770,11,0,128,11,0,0,1,0:1;1:11;
0.000535011,0,2.86102e-06,0,3.50475e-05,13,4.31538e-05,13,9.05991e-06,13,5.96046e-06,0,0.000100613,12,736,0.01,0.265063,1,13,0,1930,12,0,128,12,0,0,1,0:1;1:12;
0.000588894,0,2.86102e-06,0,3.69549e-05,14,4.72069e-05,14,1.00136e-05,14,5.96046e-06,0,0.000102758,13,782,0.01,0.227433,1,14,0,2090,13,0,128,13,0,0,1,0:1;1:13;
0.000643015,0,2.86102e-06,0,4.00543e-05,15,5.03063e-05,15,1.09673e-05,15,6.91414e-06,0,0.000104666,14,828,0.01,0.125079,1,15,0,2250,14,0,128,14,0,0,1,0:1;1:14;
0.000988007,0.000834942,2.86102e-06,0.000809193,0.000127316,50,0.000122309,38,2.67029e-05,39,5.26905e-05,1,0.000166893,38,2124,0.01,0.125079,1,39,1,6090,38,1,512,38,0,0,1,1:38;
0.00106597,0.000834942,2.86102e-06,0.000809193,0.000127316,50,0.000122309,38,2.67029e-05,39,5.26905e-05,1,0.000166893,38,2124,0.01,0.125079,1,39,1,5802,38,1,512,38,0,0,1,1:32;
0.00150394,0.000834942,9.77516e-06,0.000809193,0.000170946,68,0.000157595,49,2.88486e-05,49,5.55515e-05,1,0.000447035,48,3014,0.02,0.105112,2,49,1,7408,47,1,512,48,0,0,1,1:32;2:10;
0.00176501,0.00147891,9.77516e-06,0.00144815,0.000242472,99,0.000221252,70,4.1008e-05,71,6.1512e-05,2,0.000482559,70,4092,0.02,0.105112,2,71,2,10926,69,1,1024,70,0,0,1,1:31;2:32;
